,time,low,high,open,close,volume
0,1611424800,31851.0,32619.48,32260.96,32114.33,1060.72359289
1,1611403200,28770.0,32497.2,31703.57,32260.98,10089.23240225
2,1611381600,31610.15,33558.73,33335.62,31703.57,134.75848263
3,1611360000,32033.25,39985.12,33018.4,33335.63,244.52267747
4,1611338400,32360.28,39985.12,32370.5,33018.4,388.70244582
5,1611316800,31371.37,39985.12,31760.91,32370.5,10459.29196378
6,1611295200,28381.88,36265.75,31814.47,31760.91,58.97542394
7,1611273600,28783.38,31910.02,30837.45,31814.45,86.82468322
8,1611252000,30065.89,33447.5,31899.99,30837.43,20584.23194478
9,1611230400,30906.3,34688.98,32144.37,31900.01,40233.39056195
10,1611208800,32022.38,36843.79,34534.03,32144.37,115.73959601
11,1611187200,33994.86,35742.16,35508.44,34534.05,73.90871054
12,1611165600,32217.75,35742.16,34847.84,35508.46,195.43071622
13,1611144000,33457.99,38665.15,34424.5,34847.86,20383.4507939
14,1611122400,34012.42,39985.12,35496.92,34424.48,15.48895402
15,1611100800,34843.74,36823.38,36009.96,35496.9,55.91180807
16,1611079200,36005.16,39985.12,37192.06,36009.98,126.52760785
17,1611057600,36661.24,39909.09,37267.97,37192.08,10199.60714048
18,1611036000,36239.41,37768.6,36316.12,37267.99,137.84783216
19,1611014400,36213.76,37310.64,36626.81,36316.14,93.17431165
20,1610992800,32859.87,37000.0,35685.31,36626.79,30090.05105162
21,1610971200,35463.58,37400.0,36417.71,35685.29,11711.8027868
22,1610949600,35041.79,36653.26,35360.02,36417.71,133.17376657
23,1610928000,34762.72,36172.83,35806.64,35360.04,695.40643758
24,1610906400,35529.2,36854.05,35779.23,35806.66,182.19800472
25,1610884800,30998.36,36200.0,35537.0,35779.25,12469.95011584
26,1610863200,33871.08,36000.92,35589.45,35306.5,145.00233189
27,1610841600,32886.28,37472.98,36127.86,35589.43,682394.4955242
28,1610820000,35412.59,37472.98,36905.15,36031.04,21459.1252923
29,1610798400,36735.16,39985.12,37666.75,36905.13,10134.21499358
30,1610776800,35829.01,38070.0,35829.01,37666.73,169.75224709
31,1610755200,35571.58,37651.28,36760.01,35828.99,80.31410072
32,1610733600,30111.0,37980.0,35966.06,36841.87,20210.88956808
33,1610712000,34383.55,39985.12,38047.95,35967.99,40507.87785035
34,1610690400,37559.99,39985.11,37799.99,38048.82,281.49321367
35,1610668800,37800.32,39985.12,39165.31,37800.32,314.52839701
36,1610647200,38166.72,39985.12,39400.73,39200.54,40097.50828852
37,1610625600,37794.03,41788.8,38389.66,39400.71,19866.10564287
38,1610604000,37461.57,40840.8,37556.02,38389.64,1031.50557619
39,1610582400,35000.0,40840.8,37414.5,37556.0,5058.87541651
40,1610560800,34400.64,40840.8,34762.78,37414.52,1320.01278452
41,1610539200,34040.58,40000.0,34353.06,34762.8,10040.97837967
42,1610517600,33160.93,40000.0,33259.63,34353.04,43.38341516
43,1610496000,32453.56,34605.06,34052.53,33259.61,193.5587026
44,1610474400,33311.64,36228.15,34984.9,34052.51,129.16177619
45,1610452800,31412.6,40100.5,35371.42,34984.88,41205.81487973
46,1610431200,34811.15,36580.01,35865.99,35371.4,262.28081497
47,1610409600,31568.85,36373.45,35473.51,35866.01,108.93509584
48,1610388000,31198.26,35928.72,32803.68,35473.53,30215.36440849
49,1610366400,30099.99,35049.56,34109.28,32803.7,40752.01823942
50,1610344800,32426.37,37586.06,34832.74,34109.26,250.88228408
51,1610323200,32896.21,39050.68,38211.06,34832.72,120.57290609
52,1610301600,34943.39,42000.0,38647.76,38211.08,30048.49102935
53,1610280000,35697.76,42000.0,39270.01,38647.78,10063.14386747
54,1610258400,39049.96,42000.0,40575.6,39270.01,16.04671025
55,1610236800,40252.87,42000.0,40252.87,40575.62,14.83388812
56,1610215200,40143.01,42000.0,40513.45,40252.89,332.06887312
57,1610193600,38806.69,42000.0,40613.07,40513.47,10106.46294869
58,1610172000,38813.19,42000.0,39318.39,40613.09,21.50738436
59,1610150400,39234.2,42000.0,40654.51,39318.41,123.99320641
60,1610128800,38821.27,42000.0,41037.87,40654.49,24556.21569279
61,1610107200,39710.59,42557.61,41318.05,41037.85,20433.51733468
62,1610085600,36010.0,46890.0,38020.34,41316.49,51038.27295477
63,1610064000,36601.92,46000.0,39501.88,38020.32,895.08993981
64,1610042400,36202.58,42544.16,39782.81,39530.6,417.04542073
65,1610020800,37147.95,42544.16,37889.47,39763.31,8933.11161541
66,1609999200,36426.32,38000.0,37500.38,37860.66,88.59794317
67,1609977600,36568.14,38000.0,36873.05,38000.0,267.11716677
68,1609956000,34365.91,37331.66,35006.87,36873.03,207.9112166
69,1609934400,34205.4,36050.0,35049.26,35006.85,10148.57721022
70,1609912800,33767.51,36050.0,35120.01,35049.24,101.98977613
71,1609891200,33424.09,35892.64,34060.3,35119.99,6267.131801
72,1609869600,30810.0,35000.0,32831.5,34060.28,333.89346208
73,1609848000,31191.04,35000.0,31810.99,32831.48,10062.88933328
74,1609826400,29886.81,35000.0,30451.43,31811.01,16.37892205
75,1609804800,30062.1,35000.0,32049.5,30451.41,6323.93562608
76,1609783200,30272.11,32050.0,31004.73,32049.48,70.11680426
77,1609761600,30272.11,35000.0,30793.71,31004.71,10050.47413226
78,1609740000,27860.0,35000.0,32920.02,30793.73,153.82783941
79,1609718400,32485.78,34385.59,33035.94,32920.0,60.17164726
80,1609696800,32297.57,35000.0,32922.01,33035.92,31023.83650737
81,1609675200,32500.0,35000.0,34453.4,32921.99,18962.95628754
82,1609653600,32444.16,35000.0,33674.88,34453.39,989.49408173
83,1609632000,31821.22,34189.76,32213.63,33674.86,40040.48401843
84,1609610400,28560.0,35000.0,32973.49,32213.65,1085.95721501
85,1609588800,29215.47,33135.0,29837.2,32973.5,135251.81660548
86,1609567200,29575.3,30000.0,29677.01,29837.18,58.05112685
87,1609545600,29052.28,30000.0,29402.62,29676.99,79.82752581
88,1609524000,28718.59,29999.99,29144.57,29402.6,43.64102945
89,1609502400,29051.81,30000.0,29391.04,29144.55,34.61955841
90,1609480800,28900.56,30000.0,29238.9,29391.07,69.72318722
91,1609459200,28773.29,30000.0,28988.94,29238.88,37.72752579
92,1609437600,28524.43,29350.0,28594.1,28988.92,318.52923072
93,1609416000,28034.63,29344.19,28929.9,28594.12,4812.20333452
94,1609394400,28660.21,29344.19,28983.19,28929.88,1755.46881755
95,1609372800,28324.17,30000.0,28897.41,28973.99,18.39548953
96,1609351200,25123.0,30000.0,28247.47,28880.4,109085.94693956
97,1609329600,27598.94,29999.99,27820.27,28247.45,9940.33783375
98,1609308000,27310.0,30000.0,28015.37,27820.25,172.72479344
99,1609286400,27310.0,28350.0,27366.31,28015.35,392.4113163
100,1609264800,26542.44,27800.0,26602.84,27366.29,222.64528168
101,1609243200,26220.52,27674.8,26865.09,26602.82,10559.69766953
102,1609221600,26110.99,27800.0,26403.32,26865.07,50.61535789
103,1609200000,25854.41,27800.0,27038.79,26403.3,202.26357272
104,1609178400,26429.26,27800.0,27124.26,27038.81,602.32699657
105,1609156800,26693.04,27795.41,26826.26,27124.28,10494.26217801
106,1609135200,26549.88,27305.71,26939.05,26826.24,159.47267288
107,1609113600,26089.99,27863.06,26234.52,26939.03,81.55722176
108,1609092000,25770.0,30000.0,26766.96,26234.54,10417.01396146
109,1609070400,22402.0,30000.0,27539.33,26766.94,9364.31833585
110,1609048800,25526.9,30000.0,26890.72,27539.33,1493.25239257
111,1609027200,22402.0,27460.83,26467.53,26890.74,277.1270421
112,1609005600,25582.93,27460.83,25760.28,26467.53,1019.30559078
113,1608984000,22402.0,26000.0,24837.88,25760.3,31142.86783724
114,1608962400,22448.0,26000.0,24726.56,24837.88,138.81187043
115,1608940800,23345.0,26000.0,24718.78,24726.56,220.733978
116,1608919200,23368.0,26000.0,24191.59,24718.78,548.5766799
117,1608897600,23396.4,25000.0,24549.98,24191.59,6349.74680071
118,1608876000,23396.4,25000.0,23593.02,24549.96,235.31517605
119,1608854400,23396.4,23851.0,23717.95,23593.65,440.90028211
120,1608832800,23261.74,25000.0,23380.46,23782.0,1891.66699362
121,1608811200,22700.0,26000.0,23216.01,23380.46,23441.40215131
122,1608789600,22700.0,26000.0,23056.51,23216.0,1563.22626899
123,1608768000,22700.0,26000.0,23234.09,23056.51,1898.733183
124,1608746400,22000.0,23828.69,23601.14,23234.11,3145.01049259
125,1608724800,22000.0,24055.27,23089.39,23601.16,14735.35732978
126,1608703200,22238.64,26000.0,23495.67,23089.41,1461.27806238
127,1608681600,23342.77,26000.0,23830.16,23495.69,4572.20797067
128,1608660000,23042.77,27460.83,23339.07,23830.14,2161.79047697
129,1608638400,22689.76,27460.83,23124.46,23339.07,3843.00829882
130,1608616800,22383.33,27460.83,22680.0,23124.46,1255.68290776
131,1608595200,22383.33,27460.83,22718.94,22680.02,717.34079806
132,1608573600,22238.65,27460.83,22720.08,22718.94,913.78951595
133,1608552000,22062.59,27460.83,22641.13,22720.1,13245.70472505
134,1608530400,21460.77,27460.83,23910.19,22641.15,172.14966815
135,1608508800,22696.5,27460.79,23486.78,23910.17,106.23700586
136,1608487200,22696.5,26066.01,23745.39,23486.76,12306.78473174
137,1608465600,22696.5,24260.54,23566.09,23745.37,5182.54628141
138,1608444000,22696.5,27460.79,23502.53,23566.07,1642.65957628
139,1608422400,22696.66,24150.0,23860.02,23502.53,49.28222039
140,1608400800,21460.77,24088.33,24088.33,23860.0,138.54330296
141,1608379200,21460.77,27460.79,22938.31,23935.89,367.53244164
142,1608357600,21460.77,27460.79,22985.86,22938.29,87.31216691
143,1608336000,21460.77,27460.79,23140.38,22985.88,73.79721332
144,1608314400,21460.77,27460.83,22807.4,23145.63,103.69305349
145,1608292800,22726.71,23043.85,22850.3,22807.38,9999.55052411
146,1608271200,22761.21,27383.14,22964.67,22850.28,90.22900784
147,1608249600,21460.77,23102.0,23102.0,22964.65,70010.35045488
148,1608228000,21460.77,47379.68,23159.99,33101.12,20085.45316905
149,1608206400,22130.0,23811.29,22763.75,23160.01,13249.88741978
150,1608184800,22074.07,23656.02,22285.93,22763.73,1463.43070043
151,1608163200,21300.5,84250.0,21300.5,22285.91,50.50156506
152,1608141600,20587.47,22000.0,20673.45,22000.0,41.5960063
153,1608120000,19724.71,23000.0,20001.0,20673.43,4517.35134404
154,1608098400,19357.15,20055.0,19379.99,20001.0,7474.31305783
155,1608076800,19239.21,20000.0,19444.75,19381.71,197919.36005581
156,1608055200,19239.21,19675.04,19415.64,19434.98,135570.31290465
157,1608033600,18795.01,19675.04,19306.51,19415.62,2747.04879437
158,1608012000,18804.56,19675.04,19138.64,19306.51,1264.88482552
159,1607990400,19051.27,21000.0,19272.37,19138.64,1051.00663436
